Flag for Follow Up,,Survey Title,Survey ID,Page,Page Heading,Question ID,varnames,Question Heading,Answer ID,Answer,answervalues
,410,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867465,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9234027592,-0.8,#NULL
,411,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867465,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9234027593,-0.9,#NULL
,412,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867465,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9234027594,Certainly Correct (100%),#NULL
,413,OT POPMOV SC2 UT 2 pt 1 Aperture Demo,67284364,1,Copy of page: ,830867465,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9234027595,,#NULL
,318,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691698,,Task (1): ,9179899320,1,#NULL
,319,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691698,,Task (1): ,9179899321,2,#NULL
,338,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691698,,Task (1): ,9179899322,3,#NULL
,339,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691698,,Task (1): ,9179899323,4,#NULL
,340,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691698,,Task (1): ,9179899324,5,#NULL
,341,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691699,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179899327,Certainly Wrong (0%),#NULL
,342,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691699,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179899328,-0.1,#NULL
,343,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691699,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179899329,-0.2,#NULL
,345,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691699,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179899330,-0.3,#NULL
,352,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691699,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179899331,-0.4,#NULL
,346,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691699,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179899332,Completely Uncertain (50%),#NULL
,347,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691699,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179899333,-0.6,#NULL
,348,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691699,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179899334,-0.7,#NULL
,349,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691699,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179899335,-0.8,#NULL
,350,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691699,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179899336,-0.9,#NULL
,351,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691699,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179899337,Certainly Correct (100%),#NULL
,337,OT POPMOV SC2 UT 2 pt 1 Minerva,66767362,1,,824691699,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9179899338,,#NULL
,335,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758019,,Task (1): ,9180500286,1,#NULL
,302,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758019,,Task (1): ,9180500287,2,#NULL
,303,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758019,,Task (1): ,9180500288,3,#NULL
,304,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758019,,Task (1): ,9180500289,4,#NULL
,305,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758019,,Task (1): ,9180500290,5,#NULL
,306,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758020,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9180500293,Certainly Wrong (0%),#NULL
,307,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758020,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9180500294,-0.1,#NULL
,309,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758020,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9180500295,-0.2,#NULL
,316,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758020,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9180500296,-0.3,#NULL
,310,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758020,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9180500297,-0.4,#NULL
,311,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758020,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9180500298,Completely Uncertain (50%),#NULL
,312,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758020,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9180500299,-0.6,#NULL
,313,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758020,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9180500300,-0.7,#NULL
,314,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758020,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9180500301,-0.8,#NULL
,315,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758020,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9180500302,-0.9,#NULL
,301,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758020,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9180500303,Certainly Correct (100%),#NULL
,300,OT POPMOV SC2 UT 2 pt 1 Neon,66772864,1,,824758020,,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9180500304,,#NULL
,448,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248409,TSK.CP1.OT2.PRB.001.,"Task (2): Characterize 2014 Protests related to the Eric Garner Case across New York City, Boston and Washington, D.C.<br><br>Question: In which city was the largest social media response to Eric Garner Case Verdict on the day it was released?",9200241697,Boston,Boston
,447,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248409,TSK.CP1.OT2.PRB.001.,"Task (2): Characterize 2014 Protests related to the Eric Garner Case across New York City, Boston and Washington, D.C.<br><br>Question: In which city was the largest social media response to Eric Garner Case Verdict on the day it was released?",9200241698,New York,New York
,446,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248409,TSK.CP1.OT2.PRB.001.,"Task (2): Characterize 2014 Protests related to the Eric Garner Case across New York City, Boston and Washington, D.C.<br><br>Question: In which city was the largest social media response to Eric Garner Case Verdict on the day it was released?",9200241699,Washington D.C.,Washington D.C.
,445,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248410,TSK.CP1.OT2.CON.001.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158349912,Certainly Wrong (0%),0
,444,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248410,TSK.CP1.OT2.CON.001.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158349913,-0.1,10
,495,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248410,TSK.CP1.OT2.CON.001.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158349914,-0.2,20
,494,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248410,TSK.CP1.OT2.CON.001.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158349915,-0.3,30
,520,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248410,TSK.CP1.OT2.CON.001.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158349916,-0.4,40
,496,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248410,TSK.CP1.OT2.CON.001.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158349917,Completely Uncertain (50%),50
,547,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248410,TSK.CP1.OT2.CON.001.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158349918,-0.6,60
,555,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248410,TSK.CP1.OT2.CON.001.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158349919,-0.7,70
,532,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248410,TSK.CP1.OT2.CON.001.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158349920,-0.8,80
,533,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248410,TSK.CP1.OT2.CON.001.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158349921,-0.9,90
,534,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248410,TSK.CP1.OT2.CON.001.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158349922,Certainly Correct (100%),100
,535,OT POPMOV SC2 UT 2 pt 2,66554177,1,,822248410,TSK.CP1.OT2.CON.001.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158349923,,#NULL
,478,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249124,TSK.CP1.OT2.PRB.004.,Task (3): Group 2014 Protests in NYC based on seasonal periods in the city.<br><br>Question: Was there more protest activity during the 2014 summer months in New York City (June through August) compared to December 2014?,9213094424,Yes,Yes
,492,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249124,TSK.CP1.OT2.PRB.004.,Task (3): Group 2014 Protests in NYC based on seasonal periods in the city.<br><br>Question: Was there more protest activity during the 2014 summer months in New York City (June through August) compared to December 2014?,9213094425,No,No
,491,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249126,TSK.CP1.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158355934,Certainly Wrong (0%),0
,490,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249126,TSK.CP1.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158355936,-0.1,10
,489,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249126,TSK.CP1.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158355938,-0.2,20
,488,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249126,TSK.CP1.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158355940,-0.3,30
,487,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249126,TSK.CP1.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158355942,-0.4,40
,493,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249126,TSK.CP1.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158355944,Completely Uncertain (50%),50
,486,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249126,TSK.CP1.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158355946,-0.6,60
,484,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249126,TSK.CP1.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158355948,-0.7,70
,483,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249126,TSK.CP1.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158355950,-0.8,80
,482,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249126,TSK.CP1.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158355952,-0.9,90
,481,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249126,TSK.CP1.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158355954,Certainly Correct (100%),100
,480,OT POPMOV SC2 UT 2 pt 3,66554238,1,,822249126,TSK.CP1.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158355956,,#NULL
,479,OT POPMOV SC2 UT 2 pt 4,66554220,1,,822248902,TSK.CP1.OT2.PRB.002.,Task (1): ,9158354358,1,#NULL
,461,OT POPMOV SC2 UT 2 pt 4,66554220,1,,822248902,TSK.CP1.OT2.PRB.002.,Task (1): ,9158354359,2,#NULL
,485,OT POPMOV SC2 UT 2 pt 4,66554220,1,,822248902,TSK.CP1.OT2.PRB.002.,Task (1): ,9158354360,3,#NULL
,460,OT POPMOV SC2 UT 2 pt 4,66554220,1,,822248902,TSK.CP1.OT2.PRB.002.,Task (1): ,9158354361,4,#NULL
,450,OT POPMOV SC2 UT 2 pt 4,66554220,1,,822248902,TSK.CP1.OT2.PRB.002.,Task (1): ,9158354362,5,#NULL
,427,OT POPMOV SC2 UT 2 pt 4,66554220,1,,822248903,TSK.CP1.OT2.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158354365,Certainly Wrong (0%),0
,428,OT POPMOV SC2 UT 2 pt 4,66554220,1,,822248903,TSK.CP1.OT2.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158354366,-0.1,10
,429,OT POPMOV SC2 UT 2 pt 4,66554220,1,,822248903,TSK.CP1.OT2.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158354367,-0.2,20
,430,OT POPMOV SC2 UT 2 pt 4,66554220,1,,822248903,TSK.CP1.OT2.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158354368,-0.3,30
,431,OT POPMOV SC2 UT 2 pt 4,66554220,1,,822248903,TSK.CP1.OT2.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158354369,-0.4,40
,432,OT POPMOV SC2 UT 2 pt 4,66554220,1,,822248903,TSK.CP1.OT2.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158354370,Completely Uncertain (50%),50
,433,OT POPMOV SC2 UT 2 pt 4,66554220,1,,822248903,TSK.CP1.OT2.CON.002.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9158354371,-0.6,60
